movie title,rating,worldwide total gross,release date,runtime (mins),production budget,domestic total gross
Heartbreakers,PG-13,57756408,3/23/01 0:00,122,35000000,40336607
Hearts in Atlantis,PG-13,30919415,9/28/01 0:00,101,31000000,24185781
The Heat,R,229930771,6/28/13 0:00,117,43000000,159582188
Heaven and Earth,PG-13,N/A,12/25/93 0:00,140,33000000,5864949
Heaven is for Real,PG,101332962,4/16/14 0:00,100,12000000,91443253
Heaven's Gate,R,N/A,11/19/80 0:00,219,44000000,3484331
Heavenly Creatures,R,N/A,11/16/94 0:00,99,5000000,3049135
The Hebrew Hammer,Unrated,82157,12/19/03 0:00,85,2000000,82157
Heist,R,28510652,11/9/01 0:00,111,39000000,23510841
Heist (2015),R,50136,11/13/15 0:00,93,8900000,50136
Hell's Kitchen,Unrated,N/A,12/3/99 0:00,N/A,6000000,11710
Hellboy,PG-13,99318987,4/2/04 0:00,112,66000000,59623958
Hellboy II: The Golden Army,PG-13,160388063,7/11/08 0:00,110,85000000,75986503
The Help,PG-13,216639112,8/10/11 0:00,137,25000000,169708112
Henry V,PG-13,N/A,11/8/89 0:00,137,9000000,10161099
Her (2013),R,47351251,12/18/13 0:00,120,23000000,25568251
Herbie: Fully Loaded,G,144146816,6/22/05 0:00,92,50000000,66023816
Hercules,G,252712101,6/15/97 0:00,92,85000000,99112101
Hercules (2014),PG-13,244819862,7/25/14 0:00,98,100000000,72688614
Here on Earth,PG-13,10873148,3/24/00 0:00,96,15000000,10522168
Hereafter,PG-13,105197635,10/15/10 0:00,129,50000000,32746941
Hero,PG-13,177394432,8/27/04 0:00,99,31000000,53710019
Hesher,R,382946,5/13/11 0:00,109,7000000,382946
Hey Arnold! The Movie,PG,15249308,6/28/02 0:00,75,3000000,13728902
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Hidalgo,PG-13,108103450,3/5/04 0:00,136,100000000,67303450
Hideous Kinky,R,N/A,4/16/99 0:00,98,12000000,1263279
High Crimes,PG-13,63781810,4/5/02 0:00,115,42000000,41543917
High Fidelity,R,47126295,3/31/00 0:00,114,30000000,27287137
High Heels and Low Lifes,R,228194,10/26/01 0:00,86,10000000,228194
High School Musical 3: Senior Year,G,252909177,10/24/08 0:00,100,11000000,90559416
High Strung,PG,N/A,12/4/92 0:00,93,300000,904
Higher Ground,R,841733,8/26/11 0:00,109,2000000,841733
Highlander: Endgame,R,15843608,9/1/00 0:00,88,25000000,12811858
The Hills Have Eyes,R,69623713,3/10/06 0:00,105,15000000,41778863
The Hills Have Eyes 2,R,37466538,3/23/07 0:00,89,15000000,20804166
A History of Violence,R,60740827,9/23/05 0:00,96,32000000,31504633
Hit and Run,R,14453354,8/22/12 0:00,100,2000000,13749300
Hitch,PG-13,368100420,2/11/05 0:00,115,70000000,179495555
The Hitchhiker's Guide to the Galaxy,PG,104478416,4/29/05 0:00,103,50000000,51085416
Hitman: Agent 47,R,82347656,8/21/15 0:00,96,35000000,22467450
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
The Hoax,R,11772461,4/6/07 0:00,115,25000000,7164995
Holes,PG,71406573,4/18/03 0:00,117,20000000,67406573
The Holiday,PG-13,205135324,12/8/06 0:00,136,85000000,63224849
Hollow Man,R,190213455,8/4/00 0:00,113,95000000,73209340
Hollywood Homicide,PG-13,51142659,6/13/03 0:00,111,75000000,30940691
Hollywood Shuffle,R,N/A,3/20/87 0:00,78,100000,5228617
Holy Man,PG,N/A,10/9/98 0:00,114,60000000,12069719
Home (2015),PG,386041607,3/27/15 0:00,94,135000000,177397510
Home Alone,PG,476684675,11/16/90 0:00,105,18000000,285761243
Home Alone 3,PG,79082515,12/12/97 0:00,102,32000000,30882515
A Home at the End of the World,R,1548955,7/23/04 0:00,120,6500000,1029872
Home Fries,PG-13,N/A,11/27/98 0:00,93,35000000,10459961
Home Movies,PG,N/A,5/16/80 0:00,90,400000,89134
Home on the Range,PG,103951461,4/2/04 0:00,76,110000000,50030461
The Home Teachers,PG,N/A,1/9/04 0:00,81,425000,203917
Homefront,R,43058898,11/27/13 0:00,110,22000000,20158898
Honey,PG-13,62228395,12/5/03 0:00,94,18000000,30308417
Honeymoon in Vegas,PG-13,N/A,8/28/92 0:00,97,25000000,35208854
The Honeymooners,PG-13,13183426,6/10/05 0:00,85,25000000,12843849
Hoodwinked Too! Hood vs. Evil,PG,16960968,4/29/11 0:00,85,30000000,10143779
Hook,PG,300854823,12/11/91 0:00,142,70000000,119654823
Hoot,PG,8224998,5/5/06 0:00,90,15000000,8117637
Hop,PG,183953723,4/1/11 0:00,90,63000000,108085305
Horrible Bosses,R,209638559,7/8/11 0:00,100,35000000,117538559
Horrible Bosses 2,R,107670357,11/26/14 0:00,108,42000000,54445357
The Host (2013),PG-13,63327201,3/29/13 0:00,125,40000000,26627201
Hostel,R,80578934,1/6/06 0:00,95,4800000,47326473
Hostel Part II,R,35619521,6/8/07 0:00,94,10200000,17609452
Hot Pursuit,PG-13,51680201,5/8/15 0:00,87,35000000,34580201
Hot Shots!,PG-13,181096164,8/2/91 0:00,84,26000000,69467617
Hot Tub Time Machine,R,64572262,3/26/10 0:00,100,36000000,50287556
Hot Tub Time Machine 2,R,13081651,2/20/15 0:00,93,14000000,12314651
Hotel Transylvania,PG,358375603,9/28/12 0:00,91,85000000,148313048
Hotel Transylvania 2,PG,469384471,9/25/15 0:00,89,80000000,169700110
The Hours,PG-13,108846072,12/27/02 0:00,114,25000000,41675994
House at the End of The Street,PG-13,39462138,9/21/12 0:00,101,10000000,31611916
The House Bunny,PG-13,70442940,8/22/08 0:00,94,25000000,48237389
"House of 1,000 Corpses",R,16829545,4/11/03 0:00,88,7000000,12634962
House of Sand and Fog,R,16942795,12/19/03 0:00,126,16500000,13040288
House of the Dead,R,13818181,10/10/03 0:00,92,12000000,10249719
The House of the Spirits,R,N/A,4/1/94 0:00,133,40000000,6265311
House of Wax,GP,N/A,4/10/53 0:00,90,1000000,23750000
House of Wax,R,68766121,5/6/05 0:00,110,40000000,32064800
The House of Yes,R,N/A,10/10/97 0:00,85,1500000,626057
House on Haunted Hill,R,40846082,10/29/99 0:00,95,37000000,40846082
House Party 2,R,N/A,10/25/91 0:00,94,5000000,19438638
How Do You Know,PG-13,48668907,12/17/10 0:00,116,120000000,30212620
How High,R,31283740,12/21/01 0:00,93,20000000,31178740
How Stella Got Her Groove Back,R,39278722,8/14/98 0:00,124,20000000,37672941
How the Grinch Stole Christmas,PG,345141403,11/17/00 0:00,104,123000000,260044825
How to Be Single,R,105343513,2/12/16 0:00,110,38000000,46843513
How to Deal,PG-13,14308132,7/18/03 0:00,102,16000000,14195227
How to Lose Friends and Alienate People,R,19151797,10/3/08 0:00,110,28000000,2778752
How to Train Your Dragon,PG,494878759,3/26/10 0:00,98,165000000,217581231
How to Train Your Dragon 2,PG,621537519,6/13/14 0:00,105,145000000,177002924
Howard the Duck,PG,37962774,8/1/86 0:00,111,37000000,16295774
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Hudson Hawk,R,N/A,5/24/91 0:00,95,65000000,17218080
The Hudsucker Proxy,PG,N/A,3/11/94 0:00,111,40000000,2816518
Hulk,PG-13,245360480,6/20/03 0:00,135,137000000,132177234
The Human Stain,R,24863804,10/31/03 0:00,110,30000000,5381908
The Hunchback of Notre Dame,G,325338851,6/21/96 0:00,91,100000000,100138851
The Hundred-Foot Journey,PG,88880821,8/8/14 0:00,122,22000000,54240821
The Hunger Games,PG-13,694394724,3/23/12 0:00,142,78000000,408010692
The Hunger Games: Catching Fire,PG-13,865011746,11/22/13 0:00,146,130000000,424668047
The Hunger Games: Mockingjay - Part 1,PG-13,755356711,11/21/14 0:00,123,125000000,337135885
The Hunger Games: Mockingjay - Part 2,PG-13,653428261,11/20/15 0:00,137,160000000,281723902
The Hunt for Red October,PG,200512643,3/2/90 0:00,134,30000000,122012643
The Hunted,R,45496534,3/14/03 0:00,94,55000000,34244097
Hurlyburly,R,1798862,12/25/98 0:00,123,15000000,1798862
The Hurricane,R,73956241,12/29/99 0:00,146,50000000,50699241
Hurricane Streets,R,N/A,2/13/98 0:00,86,500000,375634
The Hurt Locker,R,49230772,6/26/09 0:00,130,15000000,17017811
Hustle and Flow,R,23563727,7/22/05 0:00,114,2800000,22202809
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
I Am Legend,PG-13,585349010,12/14/07 0:00,100,150000000,256393010
I Am Number Four,PG-13,149878437,2/18/11 0:00,104,60000000,55100437
I Capture the Castle,R,6586341,7/11/03 0:00,113,8000000,1179035
I Don't Know How She Does It,PG-13,30551495,9/16/11 0:00,95,24000000,9662284
I Dreamed of Africa,PG-13,14400327,5/5/00 0:00,115,50000000,6651522
I Heart Huckabees,R,20072172,10/1/04 0:00,106,20000000,12785432
I Love You Beth Cooper,PG-13,15821907,7/10/09 0:00,102,18000000,14800725
"I Love You, Phillip Morris",R,20722843,12/3/10 0:00,100,13000000,2037459
I Married a Strange Person!,R,N/A,8/28/98 0:00,73,250000,206272
I Now Pronounce You Chuck and Larry,PG-13,186072214,7/20/07 0:00,110,85000000,120059556
I Spit on Your Grave,Unrated,572809,10/8/10 0:00,108,2000000,93051
I Spy,PG-13,50732945,11/1/02 0:00,96,70000000,33561137
I Still Know What You Did Last Summer,R,N/A,11/13/98 0:00,100,65000000,40002112
I Think I Love My Wife,R,13196245,3/16/07 0:00,90,11000000,12550605
I Wanna Hold Your Hand,PG,N/A,1/1/78 0:00,104,2700000,1944682
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
I'll Be Home for Christmas,PG,N/A,11/13/98 0:00,86,30000000,12214338
I'll Do Anything,PG-13,N/A,2/4/94 0:00,116,40000000,10424645
"I, Frankenstein",PG-13,71154592,1/24/14 0:00,92,65000000,19075290
"I, Robot",PG-13,347234916,7/16/04 0:00,105,120000000,144801023
I.Q.,PG,N/A,12/25/94 0:00,95,25000000,26381221
Ice Age,PG,383257136,3/15/02 0:00,81,59000000,176387405
Ice Age: Continental Drift,PG,877244782,7/13/12 0:00,94,95000000,161321843
Ice Age: Dawn of the Dinosaurs,PG,886686817,7/1/09 0:00,87,90000000,196573705
Ice Age: The Meltdown,PG,660940780,3/31/06 0:00,90,80000000,195330621
Identity,R,90259536,4/25/03 0:00,87,28000000,52159536
Identity Thief,R,173965010,2/8/13 0:00,111,35000000,134506920
Idle Hands,R,N/A,4/30/99 0:00,92,25000000,4152230
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
If I Stay,PG-13,78874843,8/22/14 0:00,106,11000000,50474843
Igby Goes Down,R,6919198,9/13/02 0:00,98,9000000,4777465
Igor,PG,30747504,9/19/08 0:00,86,25000000,19528602
The Illusionist,PG-13,87892388,8/18/06 0:00,109,16500000,39868642
The Illusionist (2010),PG,5602431,12/25/10 0:00,82,17000000,2231474
The Imaginarium of Doctor Parnassus,PG-13,61808775,12/25/09 0:00,122,30000000,7689607
Imagine That,PG,22985194,6/12/09 0:00,107,55000000,16123323
Immortals,R,226904017,11/11/11 0:00,110,75000000,83504017
Impostor,PG-13,8145549,1/4/02 0:00,95,30000000,6285176
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
In & Out,PG-13,N/A,9/19/97 0:00,92,35000000,63856929
In a Better World,R,9629826,4/1/11 0:00,119,5500000,1008098
The In Crowd,PG-13,N/A,7/21/00 0:00,105,24000000,5280035
In Dreams,R,N/A,1/15/99 0:00,98,30000000,12017369
In Over My Head,Unrated,N/A,10/26/12 0:00,106,100000,19482
In the Bedroom,R,43368779,11/23/01 0:00,130,1700000,35930604
In the Heart of the Sea,PG-13,93820758,12/11/15 0:00,121,100000000,25020758
In the Line of Fire,R,176997168,7/9/93 0:00,128,40000000,102314823
In the Mouth of Madness,R,N/A,2/3/95 0:00,95,8000000,8924549
In Time,PG-13,173930596,10/28/11 0:00,109,40000000,37520095
Incendies (U.S. only),R,3548768,4/22/11 0:00,130,6800000,2071334
Inception,PG-13,825532764,7/16/10 0:00,148,160000000,292576195
Inchon,PG,N/A,9/17/82 0:00,140,46000000,5200986
The Incredible Burt Wonderstone,PG-13,27437881,3/15/13 0:00,100,30000000,22537881
The Incredible Hulk,PG-13,263427551,6/13/08 0:00,114,150000000,134806913
The Incredibles,PG,631442092,11/5/04 0:00,115,92000000,261441092
Independence Day,PG-13,817400891,7/3/96 0:00,153,75000000,306169268
Indiana Jones and the Kingdom of the Crystal Skull,PG-13,786636033,5/22/08 0:00,120,185000000,317101119
Indiana Jones and the Last Crusade,PG-13,474171806,5/24/89 0:00,127,48000000,197171806
Indiana Jones and the Temple of Doom,PG,333107271,5/23/84 0:00,118,28000000,179870271
Indigo,Unrated,N/A,1/28/05 0:00,105,500000,1190000
The Informant!,R,41771168,9/18/09 0:00,108,22000000,33316821
Inglourious Basterds,R,321455689,8/21/09 0:00,152,70000000,120540719
Inkheart,PG,62450361,1/23/09 0:00,106,60000000,17303424
Inside Deep Throat,NC-17,N/A,2/11/05 0:00,92,2000000,691880
Inside Job,PG-13,7871522,10/8/10 0:00,120,2000000,4312735
Inside Man,R,184376254,3/24/06 0:00,128,45000000,88513495
Inside Out,PG,856809711,6/19/15 0:00,94,175000000,356461711
The Insider,R,60289912,11/5/99 0:00,155,90000000,29089912
Insidious,PG-13,97009150,4/1/11 0:00,98,1500000,54009150
Insidious Chapter 2,PG-13,161919318,9/13/13 0:00,105,5000000,83586447
Insidious Chapter 3,PG-13,112983889,6/5/15 0:00,97,10000000,52218558
Insomnia,R,113714830,5/24/02 0:00,118,46000000,67355513
Inspector Gadget,PG,134403112,7/23/99 0:00,78,90000000,97403112
Instinct,R,N/A,6/4/99 0:00,126,80000000,34105207
Interiors,PG,N/A,8/2/78 0:00,93,10000000,10432366
Intermission,R,4856298,3/19/04 0:00,103,5000000,896993
The Intern,PG-13,194464672,9/25/15 0:00,121,35000000,75764672
The International,R,60161391,2/13/09 0:00,118,50000000,25450527
The Internship,PG-13,93492844,6/7/13 0:00,119,58000000,44672764
The Interpreter,PG-13,162944923,4/22/05 0:00,128,80000000,72708161
Interstellar,PG-13,675120017,11/5/14 0:00,169,165000000,188020017
Interview with the Vampire,R,223664608,11/11/94 0:00,123,60000000,105264608
Into The Storm,PG-13,161702194,8/8/14 0:00,89,50000000,47602194
Into the Woods,PG,213116401,12/25/14 0:00,124,50000000,128002372
The Invasion,PG-13,40170558,8/17/07 0:00,93,80000000,15074191
The Invention of Lying,PG-13,32406507,10/2/09 0:00,100,18500000,18451251
Invictus,PG-13,122233971,12/11/09 0:00,132,60000000,37491364
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
The Iron Giant,PG,N/A,8/3/99 0:00,86,70000000,23159305
Iron Man,PG-13,585174222,5/2/08 0:00,126,140000000,318412101
Iron Man 2,PG-13,623933331,5/7/10 0:00,125,200000000,312433331
Iron Man 3,PG-13,1215439994,5/3/13 0:00,129,200000000,409013994
Iron Monkey,PG-13,N/A,10/12/01 0:00,85,11000000,14694904
Ishtar,PG-13,N/A,5/15/87 0:00,103,55000000,14375181
The Island,PG-13,162949164,7/22/05 0:00,127,126000000,35818913
The Island (1980),R,N/A,6/13/80 0:00,114,22000000,15716828
The Island of Dr. Moreau,PG-13,49627779,8/23/96 0:00,96,40000000,27663982
Isn't She Great,R,3003296,1/28/00 0:00,96,44000000,2962465
Issues,Unrated,N/A,10/6/06 0:00,87,50000,783
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
"It's a Mad, Mad, Mad, Mad World",G,N/A,11/7/63 0:00,192,9400000,46332858
It's All Gone Pete Tong,R,1591879,4/15/05 0:00,89,2000000,120620
It's Complicated,R,219103655,12/25/09 0:00,118,85000000,112735375
It's Kind of a Funny Story,PG-13,6491240,10/8/10 0:00,101,8000000,6363628
Italian for Beginners,R,16349568,1/18/02 0:00,112,1000000,4544753
The Italian Job,PG-13,176070171,5/30/03 0:00,111,60000000,106128601
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
J. Edgar,R,84606030,11/9/11 0:00,137,35000000,37306030
Jack,PG-13,N/A,8/9/96 0:00,113,45000000,58620973
Jack and Jill,PG,149673788,11/11/11 0:00,91,79000000,74158157
Jack Frost,PG,N/A,12/11/98 0:00,102,85000000,34562556
Jack Reacher,PG-13,218340595,12/21/12 0:00,130,60000000,80070736
Jack Ryan: Shadow Recruit,PG-13,135511030,1/17/14 0:00,100,60000000,50577412
Jack the Giant Slayer,PG-13,197687603,3/1/13 0:00,114,195000000,65187603
The Jackal,R,159330280,11/14/97 0:00,125,60000000,54930280
Jackass 3-D,R,171685792,10/15/10 0:00,94,20000000,117229692
Jackass Presents: Bad Grandpa,R,151831537,10/25/13 0:00,93,15000000,102003019
Jackass: Number Two,R,84618532,9/22/06 0:00,95,11500000,72778712
Jackass: The Movie,R,79493831,10/25/02 0:00,80,5000000,64255312
Jackie Brown,R,N/A,12/25/97 0:00,151,12000000,39673162
Jakob the Liar,PG-13,N/A,9/24/99 0:00,120,45000000,4956401
Janky Promoters,R,N/A,10/16/09 0:00,N/A,10000000,9069
Jarhead,R,96889998,11/4/05 0:00,115,72000000,62658220
Jason X,R,16951798,4/26/02 0:00,93,11000000,13121555
Jawbreaker,R,N/A,2/19/99 0:00,112,3500000,3117085
Jaws,PG,470653000,6/20/75 0:00,125,7000000,260000000
Jay and Silent Bob Strike Back,R,33788161,8/24/01 0:00,104,22000000,30085147
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Jeepers Creepers,R,59217789,8/31/01 0:00,90,10000000,37904175
Jeepers Creepers 2,R,63102666,8/29/03 0:00,106,17000000,35667218
Jem and the Holograms,PG,2333684,10/23/15 0:00,118,5000000,2184640
Jennifer's Body,R,31556061,9/18/09 0:00,102,16000000,16204793
Jerry Maguire,R,273552592,12/13/96 0:00,138,50000000,153952592
Jersey Boys,R,67669013,6/20/14 0:00,134,40000000,47047013
Jersey Girl,PG-13,36098382,3/26/04 0:00,103,35000000,25268157
Jesus' Son,R,N/A,6/16/00 0:00,105,2500000,1302067
Jimmy Hollywood,R,N/A,4/1/94 0:00,117,30000000,3783003
Jimmy Neutron: Boy Genius,G,102992536,12/21/01 0:00,82,30000000,80936232
Jingle All the Way,PG,129832389,11/22/96 0:00,88,60000000,60592389
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
Jobs,PG-13,35931410,8/16/13 0:00,122,12000000,16131410
Joe Dirt,PG-13,30987695,4/11/01 0:00,91,17700000,27087695
Joe Somebody,PG,24516772,12/21/01 0:00,98,38000000,22771646
John Carpenter's Ghosts of Mars,R,14010832,8/24/01 0:00,98,28000000,8709640
John Carpenter's Vampires,R,N/A,10/30/98 0:00,108,20000000,20308772
John Carter,PG-13,284139100,3/9/12 0:00,132,250000000,73078100
John Q.,PG-13,102244770,2/15/02 0:00,112,36000000,71756802
John Tucker Must Die,PG-13,68824526,7/28/06 0:00,87,18000000,41011711
John Wick,R,86013056,10/24/14 0:00,96,20000000,43037835
Johnny English,PG,160583018,7/18/03 0:00,88,40000000,28082366
Johnny English Reborn,PG,160078586,10/21/11 0:00,101,45000000,8305970
Johnny Mnemonic,R,N/A,5/26/95 0:00,98,26000000,19075720
Johnson Family Vacation,PG-13,31462753,4/7/04 0:00,96,12000000,31203964
Jonah Hex,PG-13,10903312,6/18/10 0:00,81,47000000,10547117
Jonah: A VeggieTales Movie,G,25615231,10/4/02 0:00,83,14000000,25581229
The Joneses,R,7022728,4/16/10 0:00,95,10000000,1475746
Josie and the Pussycats,PG-13,14866015,4/11/01 0:00,98,39000000,14271015
Journey 2: The Mysterious Island,PG,335260290,2/10/12 0:00,94,79000000,103860290
Journey from the Fall,R,648483,3/23/07 0:00,137,1300000,641039
Journey to the Center of the Earth,PG,241995151,7/11/08 0:00,92,60000000,101704370
Journey to the End of the,R,49172,N/A,N/A,6200000,N/A
Joy,PG-13,101134059,12/25/15 0:00,124,60000000,56451232
Joy Ride,R,36642838,10/5/01 0:00,97,23000000,21974919
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
The Judge,R,84419388,10/10/14 0:00,141,50000000,47119388
Judge Dredd,R,113493481,6/30/95 0:00,96,90000000,34693481
Judy Moody and the NOT Bummer Summer,PG,15013650,6/10/11 0:00,91,20000000,15013650
Julie & Julia,PG-13,129540499,8/7/09 0:00,123,40000000,94125426
Jumanji,PG,262797249,12/15/95 0:00,104,65000000,100475249
Jumper,PG-13,222231186,2/14/08 0:00,90,85000000,80172128
Jumping the Broom,PG-13,37710610,5/6/11 0:00,113,6600000,37295394
The Jungle Book (2016),PG,314184975,4/15/16 0:00,105,175000000,110284975
The Jungle Book 2,G,135703599,2/14/03 0:00,78,20000000,47901582
Jungle Fever,R,43882682,6/7/91 0:00,132,14000000,32482682
Junior,PG-13,108431355,11/23/94 0:00,110,60000000,36763355
Juno,PG-13,231411584,12/5/07 0:00,91,7500000,143495265
Jupiter Ascending,PG-13,183987723,2/6/15 0:00,127,176000000,47387723
Jurassic Park,PG-13,1029153882,6/11/93 0:00,127,63000000,357067947
Jurassic Park 3D,PG-13,473553882,4/5/13 0:00,127,10000000,45385935
Jurassic Park III,PG-13,368780809,7/18/01 0:00,92,93000000,181171875
Jurassic World,PG-13,1670400637,6/12/15 0:00,124,150000000,652270625
Just Go With It,PG-13,214945591,2/11/11 0:00,110,80000000,103028109
Just Like Heaven,PG-13,102854431,9/16/05 0:00,95,58000000,48318130
Just Married,PG-13,101564935,1/10/03 0:00,95,18000000,56127162
Just the Ticket,R,N/A,2/26/99 0:00,112,12000000,430404
Just Visiting,PG-13,16176732,4/6/01 0:00,88,35000000,4781539
Justin Bieber: Never Say Never,G,99036827,2/11/11 0:00,105,13000000,73013910
